"source","job_url","job_title","job_company","posted_at"
"indeed","https://id.indeed.com/viewjob?jk=0882ae35bea0cac4","BUSINESS DEVELOPMENT MANAGER OF MINING CONTRUCTION","Bureau Veritas",2023-06-27 05:38:27.131527
"indeed","https://id.indeed.com/viewjob?jk=8a264f0b911f4cb9","Catering Operation Manager (Mining Camp)","Robert Walters",2023-06-27 05:38:31.804304
"indeed","https://id.indeed.com/viewjob?jk=f9f76da6d577427c","Supply Chain Continuous Improvement Manager","Robert Walters",2023-06-27 05:38:36.541657
"indeed","https://id.indeed.com/viewjob?jk=226274797673682c","Business Development Manager - Project Logistic","PT Panthera Biru Indonesia",2023-06-27 05:38:39.273935
"indeed","https://id.indeed.com/viewjob?jk=113a90ff70a17d42","Scaffolding Superintendent","Bechtel",2023-06-27 05:38:41.965481
"linkedin","https://www.linkedin.com/jobs/view/3647703762","BMA Traineeship | Operator Processing | Daunia Mine | 7:7","BHP",2023-06-27 11:12:17.537591
"linkedin","https://www.linkedin.com/jobs/view/3645477227","Operator.Operations.I","NOV",2023-06-27 11:12:20.05035
"linkedin","https://www.linkedin.com/jobs/view/3647703762","BMA Traineeship | Operator Processing | Daunia Mine | 7:7","BHP",2023-06-27 11:12:22.710054
"linkedin","https://www.linkedin.com/jobs/view/3645426106","QA/QC Geoscientist","Boart Longyear",2023-06-27 11:12:25.577027
"linkedin","https://www.linkedin.com/jobs/view/3642724481","Exploration Geologist - Nickel","Michael Page",2023-06-27 11:15:10.562412
"linkedin","https://www.linkedin.com/jobs/view/3642721944","Plant Maintenance Controller - Jakarta","Michael Page",2023-06-27 11:16:10.720886
"linkedin","https://www.linkedin.com/jobs/view/3645464763","Cost Control Manager","PT. Unggul Dinamika Utama",2023-06-27 11:16:14.724905
"linkedin","https://www.linkedin.com/jobs/view/3642728053","Sr. Manager Environment - Mining Company","Michael Page",2023-06-27 11:16:19.493198
"linkedin","https://www.linkedin.com/jobs/view/3647735360","Head Of Engineering (Electrical and Automation)","PT TRIPUTRA AGRO PERSADA GROUP",2023-06-27 11:17:48.998337
"linkedin","https://www.linkedin.com/jobs/view/3647736306","Climate Change and Conservation Management Section Head","PT TRIPUTRA AGRO PERSADA GROUP",2023-06-27 11:17:53.724479
"linkedin","https://www.linkedin.com/jobs/view/3642727218","Financial Controller - Renewable Energy","Michael Page",2023-06-27 11:18:45.874515
"Jobstreet","https://www.jobstreet.co.id/id/job/4386989","Field Engineer","PT Tectona Mitra Utama",2023-06-27 11:19:58.456918
"Jobstreet","https://www.jobstreet.co.id/id/job/4386658","Technical & Engineering - Site Manager","PT Armada Rock Karunia Transshipment",2023-06-27 11:20:03.204266
"Jobstreet","https://www.jobstreet.co.id/id/job/4386725","Trainer Operator Alat Berat (Tambang)","PT. Lobunta Kencana Raya",2023-06-27 11:20:07.065025
"Jobstreet","https://www.jobstreet.co.id/id/job/4386662","Site Manager","PT PANCA TERANG ABADI",2023-06-27 11:20:09.79386
"Jobstreet","https://www.jobstreet.co.id/id/job/4387063","Audit Manager","Nipindo Group",2023-06-27 11:20:14.661774
"Jobstreet","https://www.jobstreet.co.id/id/job/4386705","Maintenance Planner Assistant - Kalimantan Timur","PT SMART,Tbk",2023-06-27 11:20:18.398921
"Jobstreet","https://www.jobstreet.co.id/id/job/4386626","Engineer Mining Technology - Mining (Jakarta)","PT Michael Page Internasional Indonesia",2023-06-27 11:20:23.261581
"Jobstreet","https://www.jobstreet.co.id/id/job/4387069","GA Section Head","Nipindo Group",2023-06-27 11:20:26.139242
"Jobstreet","https://www.jobstreet.co.id/id/job/4386593","Dispatch Engineer, Fleet Management","PT Michael Page Internasional Indonesia",2023-06-27 11:20:28.898206
"Jobstreet","https://www.jobstreet.co.id/id/job/4386988","Surveyor (Domisili Sumba/Surabaya)","PT Dwi Tunggal Surya Jaya",2023-06-27 11:20:32.746015
"Jobstreet","https://www.jobstreet.co.id/id/job/4384792","SENIOR QUANTITY SURVEYOR","PT Persada Mas Raya (Jakarta)",2023-06-27 11:20:35.503937
"Jobstreet","https://www.jobstreet.co.id/id/job/4386632","Sales Engineer Balikpapan","PT Atlas Prima Internasional",2023-06-27 11:20:40.180547
"Jobstreet","https://www.jobstreet.co.id/id/job/4386637","Sales Engineer Cilacap","PT Atlas Prima Internasional",2023-06-27 11:20:43.964037
"Jobstreet","https://www.jobstreet.co.id/id/job/4386644","Sales Engineer Balongan","PT Atlas Prima Internasional",2023-06-27 11:20:47.732847
"Jobstreet","https://www.jobstreet.co.id/id/job/4386666","Sales Engineer DUMAI","PT Atlas Prima Internasional",2023-06-27 11:20:51.483525
"Jobstreet","https://www.jobstreet.co.id/id/job/4386675","Sales Engineer Palembang","PT Atlas Prima Internasional",2023-06-27 11:20:55.266679
"Jobstreet","https://www.jobstreet.co.id/id/job/4386779","SENIOR STAFF HSE","PT NGK BUSI INDONESIA",2023-06-27 11:21:00.046394
"Jobstreet","https://www.jobstreet.co.id/id/job/4387340","Occupational Health & Safety Assistant Manager","Loscam Indonesia",2023-06-27 11:21:04.825709
"Jobstreet","https://www.jobstreet.co.id/id/job/4387224","Senior Environmental and Social (ESHS)","PT. Radiant Utama Interinsco Tbk",2023-06-27 11:21:07.667413
"Jobstreet","https://www.jobstreet.co.id/id/job/4387117","Environmental Department Head","PT Fajar Surya Wisesa,Tbk",2023-06-27 11:21:12.652818
"Jobstreet","https://www.jobstreet.co.id/id/job/4387195","Chief Of Sustainable Foundation","PT Polindo Utama",2023-06-27 11:21:16.346521
"Jobstreet","https://www.jobstreet.co.id/id/job/4387096","Superintendent Staff","PT Berlian Laju Tanker, Tbk",2023-06-27 11:21:20.087984
"indeed","https://id.indeed.com/viewjob?jk=41fd4caa445b24af","Manager, Quality Management & HSE","Rolls-Royce",2023-06-27 11:21:52.739753
"indeed","https://id.indeed.com/viewjob?jk=f2ae6c68d0ab6c4e","Technical Sales Engineer (Oil & Gas Component Manufacturing)","Monroe Consulting Group",2023-06-27 11:21:56.461445
"indeed","https://id.indeed.com/viewjob?jk=b28ad71121417517","QA/QC Geoscientist","Boart Longyear",2023-06-27 11:21:54.738489
"indeed","https://id.indeed.com/viewjob?jk=9d15601e1d869043","Dispatch Engineer, Fleet Management","Michael Page",2023-06-27 11:21:58.395997
"indeed","https://id.indeed.com/viewjob?jk=8d381a0ebb762d5d","Automation Technical Advisor","Sandvik",2023-06-27 11:23:21.427891
"indeed","https://id.indeed.com/viewjob?jk=20dd998d8ec4d32e","Plant Maintenance Controller - Jakarta","Michael Page",2023-06-27 11:23:24.169834
"indeed","https://id.indeed.com/viewjob?jk=8b7ef458a809416b","Permit and License Manager","Michael Page",2023-06-27 11:23:28.873405
"indeed","https://id.indeed.com/viewjob?jk=fe365b8137384d2a","Technology Consulting Junior Consultant","EY",2023-06-27 11:23:33.633673
"indeed","https://id.indeed.com/viewjob?jk=4a4769e8eb488fed","Application Engineer (Steel Manufacture)","Monroe Consulting Group",2023-06-27 11:23:38.351275
"petromindo","https://www.petromindo.com/job-gallery/23898","Materials Manager (EPC - Mill Fixed Plant)","Amman Mineral Group  –  EPC - Mill Expansion Fixed Plant",2023-06-27 11:23:48.634114
"petromindo","https://www.petromindo.com/job-gallery/23897",NA,NA,2023-06-27 11:23:53.362403
"petromindo","https://www.petromindo.com/job-gallery/23896","2 positions","Aminco Group",2023-06-27 11:23:57.339845
"petromindo","https://www.petromindo.com/job-gallery/23895",NA,NA,2023-06-27 11:24:01.189101
"linkedin","https://www.linkedin.com/jobs/view/3642708618","Cementing Operator","PT COSL INDO - Oilfield Chemical Division",2023-06-27 23:13:48.15587
"linkedin","https://www.linkedin.com/jobs/view/3645481586","Senior Geologist","Thiess",2023-06-27 23:14:05.608454
"linkedin","https://www.linkedin.com/jobs/view/3648710212","Senior Manager, Concentrating Technical Support","Freeport-McMoRan",2023-06-27 23:14:09.208741
"linkedin","https://www.linkedin.com/jobs/view/3648794125","Senior Process Engineer","bp",2023-06-27 23:14:54.718455
"linkedin","https://www.linkedin.com/jobs/view/3645452073","Engineering and Operations Manager - Smelter","CSG Talent",2023-06-27 23:14:58.31671
"linkedin","https://www.linkedin.com/jobs/view/3642794043","Regional Manager - Plantation (Gabon)","Olam",2023-06-27 23:15:56.009442
"linkedin","https://www.linkedin.com/jobs/view/3646783309","Brand Manager","TotalEnergies",2023-06-27 23:15:58.646785
"linkedin","https://www.linkedin.com/jobs/view/3642713164","Supply Manager - Biofuels","Biofront Commodities",2023-06-27 23:16:01.250203
"linkedin","https://www.linkedin.com/jobs/view/3642725397","Permit and License Manager","Michael Page",2023-06-27 23:16:05.83271
"linkedin","https://www.linkedin.com/jobs/view/3645649784","Head of Assurance","Acre",2023-06-27 23:17:08.089128
"Jobstreet","https://www.jobstreet.co.id/id/job/4368244","Jubir Translator Mandarin","PT Mulia Rentalindo Persada",2023-06-27 23:18:13.939177
"Jobstreet","https://www.jobstreet.co.id/id/job/4386990","Sales Marketing Executive","SINDO teknik corindo",2023-06-27 23:18:17.568953
"Jobstreet","https://www.jobstreet.co.id/id/job/4387341","HSE Officer","PT Steel Pipe Industry of Indonesia, Tbk",2023-06-27 23:18:20.237046
"indeed","https://id.indeed.com/viewjob?jk=2b501deb35313860","Immigration Analyst","NES FIRCROFT",2023-06-27 23:19:46.116564
"indeed","https://id.indeed.com/viewjob?jk=b9830ca26b23fc18","SE Asia - Project Leader/Principal (Energy Practice)","Boston Consulting Group",2023-06-27 23:20:24.256488
"indeed","https://id.indeed.com/viewjob?jk=91eb81136c9e3b81","Project Lead Engineer","ABB",2023-06-27 23:20:27.867867
"indeed","https://id.indeed.com/viewjob?jk=a9618aa57252d891","Senior Project Engineer","ABB",2023-06-27 23:20:30.60054
"indeed","https://id.indeed.com/viewjob?jk=ae23f2e0ed858b4d","Sales Manager","Rolls-Royce",2023-06-27 23:20:33.208314
"indeed","https://id.indeed.com/viewjob?jk=2b501deb35313860","Immigration Analyst","NES FIRCROFT",2023-06-27 23:20:37.804011
"indeed","https://id.indeed.com/viewjob?jk=641f3e01a9ea91eb","Jr. Process Engineer","PT Jasa Guna Cemerlang",2023-06-27 23:20:40.225688
"indeed","https://id.indeed.com/viewjob?jk=ab5c86b26948a01f","Jr. Piping Engineer","PT Jasa Guna Cemerlang",2023-06-27 23:20:42.859836
"indeed","https://id.indeed.com/viewjob?jk=52385a678da7f2a4","Jr. Civil Engineer","PT Jasa Guna Cemerlang",2023-06-27 23:20:45.483877
"indeed","https://id.indeed.com/viewjob?jk=a548f234d73de560","Jr. Electrical Engineer","PT Jasa Guna Cemerlang",2023-06-27 23:20:49.167185
"indeed","https://id.indeed.com/viewjob?jk=8af2000bd43f2a47","Jr. Instrument Engineer","PT Jasa Guna Cemerlang",2023-06-27 23:20:51.770827
"indeed","https://id.indeed.com/viewjob?jk=c830b5a88a7cca5f","Jr. Mechanical Engineer","PT Jasa Guna Cemerlang",2023-06-27 23:20:55.636878
"indeed","https://id.indeed.com/viewjob?jk=bd9a3cb973d65307","Civil Designer","PT Jasa Guna Cemerlang",2023-06-27 23:21:00.208159
"indeed","https://id.indeed.com/viewjob?jk=858ce84dcf52bda7","Sr. Electrical Engineer","PT Jasa Guna Cemerlang",2023-06-27 23:21:02.810992
"indeed","https://id.indeed.com/viewjob?jk=da3712ebeb2b74b6","Sr. Mechanical Engineer","PT Jasa Guna Cemerlang",2023-06-27 23:21:05.484345
"indeed","https://id.indeed.com/viewjob?jk=7b75b1ca7ae4b1e9","Sr. Process Engineer","PT Jasa Guna Cemerlang",2023-06-27 23:21:08.119407
"linkedin","https://www.linkedin.com/jobs/view/3643237115","Accounting Supervisor","PT Archi Indonesia Tbk",2023-06-28 05:14:38.647748
"linkedin","https://www.linkedin.com/jobs/view/3643236266","Civil Engineer","PT Triguna Internusa Pratama",2023-06-28 05:15:02.650357
"linkedin","https://www.linkedin.com/jobs/view/3643253479","Project Manager Civil","Asia Pulp & Paper",2023-06-28 05:15:05.382839
"linkedin","https://www.linkedin.com/jobs/view/3649006109","Business Development Manager - OEM","bp",2023-06-28 05:15:48.688099
"linkedin","https://www.linkedin.com/jobs/view/3646359039","Operation Manager Truck Rebuild Centre","Thiess",2023-06-28 05:15:52.465442
"linkedin","https://www.linkedin.com/jobs/view/3643251946","Head of Human Resources","First Resources Ltd.",2023-06-28 05:16:46.422939
"Jobstreet","https://www.jobstreet.co.id/id/job/4387708","Land Acquisition Supervisor","PT Trimegah Bangun Persada",2023-06-28 05:18:12.664387
"Jobstreet","https://www.jobstreet.co.id/id/job/4387810","Supervisor Operation CHP","PT Bayan Resources",2023-06-28 05:18:16.438149
"Jobstreet","https://www.jobstreet.co.id/id/job/4387786","Site Manager","Uno Tanoh",2023-06-28 05:18:21.216096
"Jobstreet","https://www.jobstreet.co.id/id/job/4387800","Designated Person Ashore (DPA)","PT Lestari Abadi Sakti",2023-06-28 05:18:23.995036
"Jobstreet","https://www.jobstreet.co.id/id/job/4387745","SALES ENGINEER GAS DETECTOR","Teknokraftindo Asia",2023-06-28 05:18:27.84496
"Jobstreet","https://www.jobstreet.co.id/id/job/4387626","HSE Officer (Lembak - Prabumulih)","PT Multikarya Asia Pasifik Raya",2023-06-28 05:18:31.575792
"Jobstreet","https://www.jobstreet.co.id/id/job/4387675","EHS STAFF","PT Austindo Nusantara Jaya Agri",2023-06-28 05:18:34.374004
"Jobstreet","https://www.jobstreet.co.id/id/job/4387808","Safety Officer/ Leader","PT Kinenta Indonesia",2023-06-28 05:18:37.958496
"Jobstreet","https://www.jobstreet.co.id/id/job/4387526","EHS Specialist","PT WIK Far East Batam",2023-06-28 05:18:42.782629
"indeed","https://id.indeed.com/viewjob?jk=96e012267cd82f5f","Sr. Piping Engineer","PT Jasa Guna Cemerlang",2023-06-28 05:19:07.454905
"indeed","https://id.indeed.com/viewjob?jk=3ff30c34c3bab5c9","Site Manager","PT Buana Global Mandiri",2023-06-28 05:19:43.355
"linkedin","https://www.linkedin.com/jobs/view/3646360251","Devops Engineer","AgriAku",2023-06-28 11:12:37.445383
"linkedin","https://www.linkedin.com/jobs/view/3643286974","Housekeeping Manager","PT Dharma Satya Nusantara Tbk",2023-06-28 11:13:28.535689
"linkedin","https://www.linkedin.com/jobs/view/3649761606","Head of Conservation Value & Biodiversity Improvement","PT SMART Tbk",2023-06-28 11:14:26.777534
"linkedin","https://www.linkedin.com/jobs/view/3649765425","COE Fire","PT SMART Tbk",2023-06-28 11:14:26.337645
"linkedin","https://www.linkedin.com/jobs/view/3639976252","Civil Engineer (based Pekanbaru)","PT Triguna Internusa Pratama",2023-06-28 11:14:31.027544
"linkedin","https://www.linkedin.com/jobs/view/3643231841","Geotechnical Engineer","PT BPA",2023-06-28 11:15:11.546408
"linkedin","https://www.linkedin.com/jobs/view/3646607354","Senior Geophysicist","Fugro",2023-06-28 11:15:15.309267
"Jobstreet","https://www.jobstreet.co.id/id/job/4388009","Junior Trainer & Foreman Operator A2B","Rimau Indonesia (Rimau Group)",2023-06-28 11:16:02.348514
"Jobstreet","https://www.jobstreet.co.id/id/job/4388248","Drill & Blast Foreman","PT Madhani Talatah Nusantara",2023-06-28 11:16:05.194186
"Jobstreet","https://www.jobstreet.co.id/id/job/4388083","SITE MANAGER (PROYEK JALAN)","PT Paesa Pasindo Engineering",2023-06-28 11:16:07.95203
"Jobstreet","https://www.jobstreet.co.id/id/job/4387943","Mining Software - Head of Product (Technology)","PT Michael Page Internasional Indonesia",2023-06-28 11:16:10.765921
"Jobstreet","https://www.jobstreet.co.id/id/job/4388142","Supervisor","PT. ACSET INDONUSA Tbk",2023-06-28 11:16:15.752265
"Jobstreet","https://www.jobstreet.co.id/id/job/4388463","SURVEYOR","PT Permata Sanimardani",2023-06-28 11:16:20.555398
"Jobstreet","https://www.jobstreet.co.id/id/job/4388316","Surveyor","Yayasan Bambu Lingkungan Lestari",2023-06-28 11:16:25.249284
"Jobstreet","https://www.jobstreet.co.id/id/job/4388377","Quantity Surveyor (Civil) - Karawaci","PT. LIPPO KARAWACI TBK",2023-06-28 11:16:27.937474
"Jobstreet","https://www.jobstreet.co.id/id/job/4388371","ISO & Safety Staff","PT Indonakano",2023-06-28 11:16:31.687803
"Jobstreet","https://www.jobstreet.co.id/id/job/4388148","HSE OFFICER","PT Rental Perkasa",2023-06-28 11:16:35.356935
"Jobstreet","https://www.jobstreet.co.id/id/job/4388278","Corporate SHE Section Head","VIVERE GROUP",2023-06-28 11:16:39.086672
"Jobstreet","https://www.jobstreet.co.id/id/job/4388104","HEALTH & SAFETY GROUP LEADER","PT DAYASA ARIA PRIMA",2023-06-28 11:16:41.778064
"Jobstreet","https://www.jobstreet.co.id/id/job/4388314","RISK MANAGEMENT","PT AKR Corporindo, Tbk",2023-06-28 11:16:46.624826
"indeed","https://id.indeed.com/viewjob?jk=765cfddb22cff8f3","Junior GIS Staff","Madhava Group",2023-06-28 11:17:39.75368
"indeed","https://id.indeed.com/viewjob?jk=908f536b69c947c7","UAV Operator","PT. CARSURIN",2023-06-28 11:18:16.538779
"indeed","https://id.indeed.com/viewjob?jk=f3f0c605a85f7a3c","Engineer Mining Technology - Mining (Jakarta)","Michael Page",2023-06-28 11:18:13.775285
"indeed","https://id.indeed.com/viewjob?jk=908f536b69c947c7","UAV Operator","PT. CARSURIN",2023-06-28 11:18:17.536196
"indeed","https://id.indeed.com/viewjob?jk=3fb67abd11efa986","Surveyor","PT. CARSURIN",2023-06-28 11:18:22.08655
"petromindo","https://www.petromindo.com/job-gallery/23900",NA,NA,2023-06-28 11:18:30.350585
"petromindo","https://www.petromindo.com/job-gallery/23899","2 posisi","PT. Madhani Talatah Nusantara",2023-06-28 11:18:34.002313
"linkedin","https://www.linkedin.com/jobs/view/3643257947","Kerani Forklift (Jakarta)","PT. Panca Kusuma Raya",2023-06-28 23:15:34.329142
"linkedin","https://www.linkedin.com/jobs/view/3643811432","Senior Process Engineer","PT Donggi-Senoro LNG",2023-06-28 23:16:30.064466
"linkedin","https://www.linkedin.com/jobs/view/3646645409","Smelter Operation Readiness - Head of General & Sales Accounting","Freeport Indonesia",2023-06-28 23:17:43.015651
"linkedin","https://www.linkedin.com/jobs/view/3643848222","HR Recruiter Advisor","Eramet",2023-06-28 23:17:47.634493
"Jobstreet","https://www.jobstreet.co.id/id/job/4387763","Trainer Heavy Equipment","PT Bayan Resources",2023-06-28 23:18:54.328506
"Jobstreet","https://www.jobstreet.co.id/id/job/4388377","Quantity Surveyor - Karawaci","PT. LIPPO KARAWACI TBK",2023-06-28 23:18:58.965424
"Jobstreet","https://www.jobstreet.co.id/id/job/4367066","Compliance Forestry Analyst","PT Amman Mineral Nusa Tenggara",2023-06-28 23:19:01.380862
"indeed","https://id.indeed.com/viewjob?jk=f2c796bc034825c8","Business Development Geologist - Nickel","WeNetwork Asia",2023-06-28 23:19:35.340442
